id;the_geom;junction;type;lanes;maxspeed;oneway;foot;bicycle;access;bus;parking_la;sidewalk;cycleway
roads.158;MULTILINESTRING ((1.4853215 43.51599799999998, 1.4857727000000003 43.5155805, 1.4859212999999998 43.51545409999999));;residential;1;50.0;;;;;;;;
roads.159;MULTILINESTRING ((1.4859212999999998 43.51545409999999, 1.4857727000000003 43.5155805, 1.4853215 43.51599799999998));;residential;1;50.0;;;;;;;;
roads.160;MULTILINESTRING ((1.4859212999999998 43.51545409999999, 1.4861422 43.515266299999986, 1.4863799 43.51502309999999));;residential;1;50.0;;;;;;;;
roads.161;MULTILINESTRING ((1.4863799 43.51502309999999, 1.4861422 43.515266299999986, 1.4859212999999998 43.51545409999999));;residential;1;50.0;;;;;;;;
roads.162;MULTILINESTRING ((1.4994731999999997 43.52501259999998, 1.4995290999999997 43.52496099999999, 1.4996045000000002 43.52492299999998, 1.4997127999999997 43.524901));roundabout;tertiary;1;50.0;;;;;;;;
roads.163;MULTILINESTRING ((1.4997127999999997 43.524901, 1.4996045000000002 43.52492299999998, 1.4995290999999997 43.52496099999999, 1.4994731999999997 43.52501259999998));;tertiary;1;50.0;;;;;;;;
roads.164;MULTILINESTRING ((1.4997127999999997 43.524901, 1.4997736000000002 43.52490139999999, 1.4998760999999998 43.52492309999999, 1.49996 43.524967200000006, 1.500019 43.52502909999999));roundabout;tertiary;1;50.0;;;;;;;;
roads.165;MULTILINESTRING ((1.500019 43.52502909999999, 1.49996 43.524967200000006, 1.4998760999999998 43.52492309999999, 1.4997736000000002 43.52490139999999, 1.4997127999999997 43.524901));;tertiary;1;50.0;;;;;;;;
roads.166;MULTILINESTRING ((1.5030765000000001 43.52362749999999, 1.5031659999999998 43.52368979999999, 1.5032168 43.52377669999998, 1.5032205000000003 43.523848099999995, 1.5031817999999997 43.52393379999999));roundabout;tertiary;1;50.0;;;;;;;;
roads.167;MULTILINESTRING ((1.5031817999999997 43.52393379999999, 1.5032205000000003 43.523848099999995, 1.5032168 43.52377669999998, 1.5031659999999998 43.52368979999999, 1.5030765000000001 43.52362749999999));;tertiary;1;50.0;;;;;;;;
roads.168;MULTILINESTRING ((1.5031817999999997 43.52393379999999, 1.5031327 43.523981299999996, 1.5030487 43.52402589999998, 1.5029527 43.5240477, 1.5028454 43.524045499999986, 1.5027309 43.52401040000001, 1.5026428999999997 43.52394459999999));roundabout;tertiary;1;50.0;;;;;;;;
roads.169;MULTILINESTRING ((1.5026428999999997 43.52394459999999, 1.5027309 43.52401040000001, 1.5028454 43.524045499999986, 1.5029527 43.5240477, 1.5030487 43.52402589999998, 1.5031327 43.523981299999996, 1.5031817999999997 43.52393379999999));;tertiary;1;50.0;;;;;;;;
roads.170;MULTILINESTRING ((1.4994731999999997 43.52501259999998, 1.4993803999999997 43.52498179999999));;tertiary;1;50.0;;;;;;;;
roads.171;MULTILINESTRING ((1.4993803999999997 43.52498179999999, 1.4994731999999997 43.52501259999998));;tertiary;1;50.0;;;;;;;;
roads.172;MULTILINESTRING ((1.4993803999999997 43.52498179999999, 1.4984646000000001 43.52457579999999, 1.4978672999999998 43.5242712, 1.4973312000000003 43.52400759999999, 1.4969368999999997 43.5238047));;tertiary;1;50.0;;;;;;;;
roads.173;MULTILINESTRING ((1.4969368999999997 43.5238047, 1.4973312000000003 43.52400759999999, 1.4978672999999998 43.5242712, 1.4984646000000001 43.52457579999999, 1.4993803999999997 43.52498179999999));;tertiary;1;50.0;;;;;;;;
roads.174;MULTILINESTRING ((1.4969368999999997 43.5238047, 1.4963249000000003 43.5234872));;tertiary;1;50.0;;;;;;;;
roads.175;MULTILINESTRING ((1.4963249000000003 43.5234872, 1.4969368999999997 43.5238047));;tertiary;1;50.0;;;;;;;;
roads.176;MULTILINESTRING ((1.500019 43.52502909999999, 1.5000964 43.5249889));;tertiary;1;50.0;;;;;;;;
roads.177;MULTILINESTRING ((1.5000964 43.5249889, 1.500019 43.52502909999999));;tertiary;1;50.0;;;;;;;;
roads.178;MULTILINESTRING ((1.5000964 43.5249889, 1.5001698000000003 43.524958599999984, 1.5003795000000002 43.5248721, 1.500485 43.52482859999999));;tertiary;1;50.0;;;;;;;;
roads.179;MULTILINESTRING ((1.500485 43.52482859999999, 1.5003795000000002 43.5248721, 1.5001698000000003 43.524958599999984, 1.5000964 43.5249889));;tertiary;1;50.0;;;;;;;;
roads.180;MULTILINESTRING ((1.500485 43.52482859999999, 1.5009372999999997 43.52464209999999));;tertiary;1;50.0;;;;;;;;
roads.181;MULTILINESTRING ((1.5009372999999997 43.52464209999999, 1.500485 43.52482859999999));;tertiary;1;50.0;;;;;;;;
roads.182;MULTILINESTRING ((1.5009372999999997 43.52464209999999, 1.5017816999999998 43.52430209999999));;tertiary;1;50.0;;;;;;;;
roads.183;MULTILINESTRING ((1.5017816999999998 43.52430209999999, 1.5009372999999997 43.52464209999999));;tertiary;1;50.0;;;;;;;;
roads.184;MULTILINESTRING ((1.5017816999999998 43.52430209999999, 1.5022058 43.52412289999997, 1.5024492000000003 43.52401349999998));;tertiary;1;50.0;;;;;;;;
roads.185;MULTILINESTRING ((1.5024492000000003 43.52401349999998, 1.5022058 43.52412289999997, 1.5017816999999998 43.52430209999999));;tertiary;1;50.0;;;;;;;;
roads.186;MULTILINESTRING ((1.5024492000000003 43.52401349999998, 1.5025045 43.52399019999997));;tertiary;1;50.0;;;;;;;;
roads.187;MULTILINESTRING ((1.5025045 43.52399019999997, 1.5024492000000003 43.52401349999998));;tertiary;1;50.0;;;;;;;;
roads.188;MULTILINESTRING ((1.5025045 43.52399019999997, 1.5026428999999997 43.52394459999999));;tertiary;1;50.0;;;;;;;;
roads.189;MULTILINESTRING ((1.5026428999999997 43.52394459999999, 1.5025045 43.52399019999997));;tertiary;1;50.0;;;;;;;;
roads.190;MULTILINESTRING ((1.5027113999999997 43.52364199999999, 1.5025724 43.52359589999998));;residential;1;50.0;;;;;;;;
roads.191;MULTILINESTRING ((1.5025724 43.52359589999998, 1.5027113999999997 43.52364199999999));;residential;1;50.0;;;;;;;;
roads.192;MULTILINESTRING ((1.5025724 43.52359589999998, 1.5021978000000002 43.523336399999984));;residential;1;50.0;;;;;;;;
roads.193;MULTILINESTRING ((1.5021978000000002 43.523336399999984, 1.5025724 43.52359589999998));;residential;1;50.0;;;;;;;;
roads.194;MULTILINESTRING ((1.5021978000000002 43.523336399999984, 1.5020866 43.52326249999999));;residential;1;50.0;;;;;;;;
roads.195;MULTILINESTRING ((1.5020866 43.52326249999999, 1.5021978000000002 43.523336399999984));;residential;1;50.0;;;;;;;;
roads.196;MULTILINESTRING ((1.5020866 43.52326249999999, 1.5016484 43.522952000000004));;residential;1;50.0;;;;;;;;
roads.197;MULTILINESTRING ((1.5016484 43.522952000000004, 1.5020866 43.52326249999999));;residential;1;50.0;;;;;;;;
roads.198;MULTILINESTRING ((1.5016484 43.522952000000004, 1.5011465000000002 43.5226145, 1.5000913 43.522108399999986, 1.4998437999999998 43.52199619999998));;residential;1;50.0;;;;;;;;
roads.199;MULTILINESTRING ((1.4998437999999998 43.52199619999998, 1.5000913 43.522108399999986, 1.5011465000000002 43.5226145, 1.5016484 43.522952000000004));;residential;1;50.0;;;;;;;;
roads.200;MULTILINESTRING ((1.4998437999999998 43.52199619999998, 1.4997954000000002 43.5219761));;residential;1;50.0;;;;;;;;
roads.201;MULTILINESTRING ((1.4997954000000002 43.5219761, 1.4998437999999998 43.52199619999998));;residential;1;50.0;;;;;;;;
roads.202;MULTILINESTRING ((1.4997954000000002 43.5219761, 1.4992237000000002 43.52173819999999));;residential;1;50.0;;;;;;;;
roads.203;MULTILINESTRING ((1.4992237000000002 43.52173819999999, 1.4997954000000002 43.5219761));;residential;1;50.0;;;;;;;;
roads.204;MULTILINESTRING ((1.4992237000000002 43.52173819999999, 1.4987852999999998 43.52157339999998, 1.4985411999999998 43.52150730000001));;residential;1;50.0;;;;;;;;
roads.205;MULTILINESTRING ((1.4985411999999998 43.52150730000001, 1.4987852999999998 43.52157339999998, 1.4992237000000002 43.52173819999999));;residential;1;50.0;;;;;;;;
roads.206;MULTILINESTRING ((1.4985411999999998 43.52150730000001, 1.4983603 43.52144899999998));;residential;1;50.0;;;;;;;;
roads.207;MULTILINESTRING ((1.4983603 43.52144899999998, 1.4985411999999998 43.52150730000001));;residential;1;50.0;;;;;;;;
roads.208;MULTILINESTRING ((1.4983603 43.52144899999998, 1.4983238999999995 43.52143729999999, 1.4979019999999998 43.5212993));;residential;1;50.0;;;;;;;;
roads.209;MULTILINESTRING ((1.4979019999999998 43.5212993, 1.4983238999999995 43.52143729999999, 1.4983603 43.52144899999998));;residential;1;50.0;;;;;;;;
roads.210;MULTILINESTRING ((1.4979019999999998 43.5212993, 1.4977944 43.52126409999999, 1.4977447999999998 43.521245399999984));;residential;1;50.0;;;;;;;;
roads.211;MULTILINESTRING ((1.4977447999999998 43.521245399999984, 1.4977944 43.52126409999999, 1.4979019999999998 43.5212993));;residential;1;50.0;;;;;;;;
roads.212;MULTILINESTRING ((1.4977447999999998 43.521245399999984, 1.4975605000000003 43.521176000000004, 1.4974817000000002 43.5211125, 1.4974286999999995 43.52104719999999));;residential;1;50.0;;;;;;;;
roads.213;MULTILINESTRING ((1.4974286999999995 43.52104719999999, 1.4974817000000002 43.5211125, 1.4975605000000003 43.521176000000004, 1.4977447999999998 43.521245399999984));;residential;1;50.0;;;;;;;;
roads.214;MULTILINESTRING ((1.4974286999999995 43.52104719999999, 1.4973931999999999 43.521003599999986, 1.497277 43.5208519));;residential;1;50.0;;;;;;;;
roads.215;MULTILINESTRING ((1.497277 43.5208519, 1.4973931999999999 43.521003599999986, 1.4974286999999995 43.52104719999999));;residential;1;50.0;;;;;;;;
roads.216;MULTILINESTRING ((1.5044365 43.52193789999999, 1.5044259000000002 43.52196869999999, 1.5043702999999997 43.522040100000005));;tertiary;1;50.0;;;;;;;;
roads.217;MULTILINESTRING ((1.5043702999999997 43.522040100000005, 1.5044259000000002 43.52196869999999, 1.5044365 43.52193789999999));;tertiary;1;50.0;;;;;;;;
roads.218;MULTILINESTRING ((1.5043702999999997 43.522040100000005, 1.5043498000000004 43.5220631));;tertiary;1;50.0;;;;;;;;
roads.219;MULTILINESTRING ((1.5043498000000004 43.5220631, 1.5043702999999997 43.522040100000005));;tertiary;1;50.0;;;;;;;;
roads.220;MULTILINESTRING ((1.5043498000000004 43.5220631, 1.5040772999999998 43.52239019999999));;tertiary;1;50.0;;;;;;;;
roads.221;MULTILINESTRING ((1.5040772999999998 43.52239019999999, 1.5043498000000004 43.5220631));;tertiary;1;50.0;;;;;;;;
roads.222;MULTILINESTRING ((1.5040772999999998 43.52239019999999, 1.5036079 43.522964299999984));;tertiary;1;50.0;;;;;;;;
roads.223;MULTILINESTRING ((1.5036079 43.522964299999984, 1.5040772999999998 43.52239019999999));;tertiary;1;50.0;;;;;;;;
roads.224;MULTILINESTRING ((1.5036079 43.522964299999984, 1.5035717999999998 43.5230089, 1.503515 43.52307929999998, 1.5031549 43.52352509999999, 1.5031393 43.52354509999998));;tertiary;1;50.0;;;;;;;;
roads.225;MULTILINESTRING ((1.5031393 43.52354509999998, 1.5031549 43.52352509999999, 1.503515 43.52307929999998, 1.5035717999999998 43.5230089, 1.5036079 43.522964299999984));;tertiary;1;50.0;;;;;;;;
roads.226;MULTILINESTRING ((1.5031393 43.52354509999998, 1.5030765000000001 43.52362749999999));;tertiary;1;50.0;;;;;;;;
roads.227;MULTILINESTRING ((1.5030765000000001 43.52362749999999, 1.5031393 43.52354509999998));;tertiary;1;50.0;;;;;;;;
roads.228;MULTILINESTRING ((1.4969368999999997 43.5238047, 1.4969755 43.52373909999997));;residential;1;50.0;;;;;;;;
roads.229;MULTILINESTRING ((1.4969755 43.52373909999997, 1.4969368999999997 43.5238047));;residential;1;50.0;;;;;;;;
roads.230;MULTILINESTRING ((1.4969755 43.52373909999997, 1.4973268999999998 43.5232356));;residential;1;50.0;;;;;;;;
roads.231;MULTILINESTRING ((1.4973268999999998 43.5232356, 1.4969755 43.52373909999997));;residential;1;50.0;;;;;;;;
roads.232;MULTILINESTRING ((1.4973268999999998 43.5232356, 1.4975710000000002 43.522952799999985, 1.4977092 43.52277849999999));;residential;1;50.0;;;;;;;;
roads.233;MULTILINESTRING ((1.4977092 43.52277849999999, 1.4975710000000002 43.522952799999985, 1.4973268999999998 43.5232356));;residential;1;50.0;;;;;;;;
roads.234;MULTILINESTRING ((1.4977092 43.52277849999999, 1.4979744000000002 43.52246739999998, 1.4981312999999998 43.5222289));;residential;1;50.0;;;;;;;;
roads.235;MULTILINESTRING ((1.4981312999999998 43.5222289, 1.4979744000000002 43.52246739999998, 1.4977092 43.52277849999999));;residential;1;50.0;;;;;;;;
roads.236;MULTILINESTRING ((1.4981312999999998 43.5222289, 1.4983937000000003 43.521763699999994));;residential;1;50.0;;;;;;;;
roads.237;MULTILINESTRING ((1.4983937000000003 43.521763699999994, 1.4981312999999998 43.5222289));;residential;1;50.0;;;;;;;;
roads.238;MULTILINESTRING ((1.4983937000000003 43.521763699999994, 1.4985411999999998 43.52150730000001));;residential;1;50.0;;;;;;;;
roads.239;MULTILINESTRING ((1.4985411999999998 43.52150730000001, 1.4983937000000003 43.521763699999994));;residential;1;50.0;;;;;;;;
roads.240;MULTILINESTRING ((1.4977092 43.52277849999999, 1.4982374000000003 43.523077799999996, 1.4988214000000002 43.52341539999998, 1.4991489 43.52357429999999, 1.4994368 43.523740700000005, 1.4996753 43.52385739999998));;residential;1;50.0;;;;;;;;
roads.241;MULTILINESTRING ((1.4996753 43.52385739999998, 1.4994368 43.523740700000005, 1.4991489 43.52357429999999, 1.4988214000000002 43.52341539999998, 1.4982374000000003 43.523077799999996, 1.4977092 43.52277849999999));;residential;1;50.0;;;;;;;;
roads.242;MULTILINESTRING ((1.4963727999999998 43.524714, 1.4964144000000001 43.5246465));;residential;1;50.0;;;;;;;;
roads.243;MULTILINESTRING ((1.4964144000000001 43.5246465, 1.4963727999999998 43.524714));;residential;1;50.0;;;;;;;;
roads.244;MULTILINESTRING ((1.4964144000000001 43.5246465, 1.4964642000000001 43.52456569999998, 1.4965062000000002 43.52439349999999, 1.4967082000000005 43.52410209999999));;residential;1;50.0;;;;;;;;
roads.245;MULTILINESTRING ((1.4967082000000005 43.52410209999999, 1.4965062000000002 43.52439349999999, 1.4964642000000001 43.52456569999998, 1.4964144000000001 43.5246465));;residential;1;50.0;;;;;;;;
roads.246;MULTILINESTRING ((1.4967082000000005 43.52410209999999, 1.4969028 43.523860199999994));;residential;1;50.0;;;;;;;;
roads.247;MULTILINESTRING ((1.4969028 43.523860199999994, 1.4967082000000005 43.52410209999999));;residential;1;50.0;;;;;;;;
roads.248;MULTILINESTRING ((1.4969028 43.523860199999994, 1.4969368999999997 43.5238047));;residential;1;50.0;;;;;;;;
roads.249;MULTILINESTRING ((1.4969368999999997 43.5238047, 1.4969028 43.523860199999994));;residential;1;50.0;;;;;;;;
roads.250;MULTILINESTRING ((1.4967082000000005 43.52410209999999, 1.4973165999999998 43.52441520000001, 1.4976838000000001 43.524610699999975, 1.4977307999999998 43.52466479999998, 1.4977212999999998 43.5247268, 1.4974737000000002 43.525127800000014, 1.4974375000000002 43.525146199999995, 1.4973849999999997 43.52514189999999, 1.4967893999999997 43.5249056, 1.4963727999999998 43.524714));;residential;1;50.0;;;;;;;;
roads.251;MULTILINESTRING ((1.4963727999999998 43.524714, 1.4967893999999997 43.5249056, 1.4973849999999997 43.52514189999999, 1.4974375000000002 43.525146199999995, 1.4974737000000002 43.525127800000014, 1.4977212999999998 43.5247268, 1.4977307999999998 43.52466479999998, 1.4976838000000001 43.524610699999975, 1.4973165999999998 43.52441520000001, 1.4967082000000005 43.52410209999999));;residential;1;50.0;;;;;;;;
roads.252;MULTILINESTRING ((1.4973268999999998 43.5232356, 1.4969232 43.523063, 1.4967236999999998 43.52300189999999, 1.4966037 43.523165000000006));;residential;1;50.0;;;;;;;;
roads.253;MULTILINESTRING ((1.4966037 43.523165000000006, 1.4967236999999998 43.52300189999999, 1.4969232 43.523063, 1.4973268999999998 43.5232356));;residential;1;50.0;;;;;;;;
roads.254;MULTILINESTRING ((1.4996753 43.52385739999998, 1.4995055999999998 43.524129, 1.4993371 43.5244639, 1.4993203 43.524518099999995, 1.4993368000000002 43.52456399999999, 1.4997013999999997 43.52466419999999, 1.4997735 43.524668199999994, 1.4997841 43.524667699999995));;residential;1;50.0;;;;;;;;
roads.255;MULTILINESTRING ((1.4997841 43.524667699999995, 1.4997735 43.524668199999994, 1.4997013999999997 43.52466419999999, 1.4993368000000002 43.52456399999999, 1.4993203 43.524518099999995, 1.4993371 43.5244639, 1.4995055999999998 43.524129, 1.4996753 43.52385739999998));;residential;1;50.0;;;;;;;;
roads.256;MULTILINESTRING ((1.4997841 43.524667699999995, 1.4998521000000002 43.52466489999998, 1.499963 43.52463859999999));;residential;1;50.0;;;;;;;;
roads.257;MULTILINESTRING ((1.499963 43.52463859999999, 1.4998521000000002 43.52466489999998, 1.4997841 43.524667699999995));;residential;1;50.0;;;;;;;;
roads.258;MULTILINESTRING ((1.499963 43.52463859999999, 1.5001782999999995 43.52458769999999));;residential;1;50.0;;;;;;;;
roads.259;MULTILINESTRING ((1.5001782999999995 43.52458769999999, 1.499963 43.52463859999999));;residential;1;50.0;;;;;;;;
roads.260;MULTILINESTRING ((1.5001782999999995 43.52458769999999, 1.5002845 43.52456259999999));;residential;1;50.0;;;;;;;;
roads.261;MULTILINESTRING ((1.5002845 43.52456259999999, 1.5001782999999995 43.52458769999999));;residential;1;50.0;;;;;;;;
roads.262;MULTILINESTRING ((1.5002845 43.52456259999999, 1.5009671000000002 43.5242845));;residential;1;50.0;;;;;;;;
roads.263;MULTILINESTRING ((1.5009671000000002 43.5242845, 1.5002845 43.52456259999999));;residential;1;50.0;;;;;;;;
roads.264;MULTILINESTRING ((1.5009671000000002 43.5242845, 1.501264 43.524163599999994, 1.5011891000000002 43.52404439999999, 1.5011864 43.52391310000001, 1.5011707 43.523865));;residential;1;50.0;;;;;;;;
roads.265;MULTILINESTRING ((1.5011707 43.523865, 1.5011864 43.52391310000001, 1.5011891000000002 43.52404439999999, 1.501264 43.524163599999994, 1.5009671000000002 43.5242845));;residential;1;50.0;;;;;;;;
roads.266;MULTILINESTRING ((1.4996753 43.52385739999998, 1.4998913000000005 43.52394329999999, 1.4999547000000002 43.52394870000001, 1.5000155999999998 43.52393869999999, 1.5001809999999998 43.52387259999999));;residential;1;50.0;;;;;;;;
roads.267;MULTILINESTRING ((1.5001809999999998 43.52387259999999, 1.5000155999999998 43.52393869999999, 1.4999547000000002 43.52394870000001, 1.4998913000000005 43.52394329999999, 1.4996753 43.52385739999998));;residential;1;50.0;;;;;;;;
roads.268;MULTILINESTRING ((1.5001809999999998 43.52387259999999, 1.5002251999999998 43.52385489999999));;residential;1;50.0;;;;;;;;
roads.269;MULTILINESTRING ((1.5002251999999998 43.52385489999999, 1.5001809999999998 43.52387259999999));;residential;1;50.0;;;;;;;;
roads.270;MULTILINESTRING ((1.5002251999999998 43.52385489999999, 1.5007216 43.52365629999998));;residential;1;50.0;;;;;;;;
roads.271;MULTILINESTRING ((1.5007216 43.52365629999998, 1.5002251999999998 43.52385489999999));;residential;1;50.0;;;;;;;;
roads.272;MULTILINESTRING ((1.5007216 43.52365629999998, 1.5007674 43.523654500000006, 1.5008235 43.52366799999999, 1.5009547000000003 43.523741699999995, 1.5011707 43.523865));;residential;1;50.0;;;;;;;;
roads.273;MULTILINESTRING ((1.5011707 43.523865, 1.5009547000000003 43.523741699999995, 1.5008235 43.52366799999999, 1.5007674 43.523654500000006, 1.5007216 43.52365629999998));;residential;1;50.0;;;;;;;;
roads.274;MULTILINESTRING ((1.5011707 43.523865, 1.5013513 43.523826699999994, 1.5014969 43.52375559999999, 1.5016753 43.5235998));;residential;1;50.0;;;;;;;;
roads.275;MULTILINESTRING ((1.5016753 43.5235998, 1.5014969 43.52375559999999, 1.5013513 43.523826699999994, 1.5011707 43.523865));;residential;1;50.0;;;;;;;;
roads.276;MULTILINESTRING ((1.5016753 43.5235998, 1.5016854 43.5235916));;residential;1;50.0;;;;;;;;
roads.277;MULTILINESTRING ((1.5016854 43.5235916, 1.5016753 43.5235998));;residential;1;50.0;;;;;;;;
roads.278;MULTILINESTRING ((1.5016854 43.5235916, 1.5020866 43.52326249999999));;residential;1;50.0;;;;;;;;
roads.279;MULTILINESTRING ((1.5020866 43.52326249999999, 1.5016854 43.5235916));;residential;1;50.0;;;;;;;;
roads.280;MULTILINESTRING ((1.5016753 43.5235998, 1.5021898 43.52393339999997));;residential;1;50.0;;;;;;;;
